Game_ID,Team_ID,GAME_DATE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home_Flag,Vs_Team_ID,Win_Flag,Season_ID
0021200510,1610612753,2013-01-07,265,46,93,0.495,11,30,0.367,16,18,0.889,6,30,36,35,4,4,10,24,119,0,1610612757,0,201213
0021200490,1610612753,2013-01-05,240,41,85,0.482,10,26,0.385,14,18,0.778,12,33,45,23,5,4,13,19,106,1,1610612752,0,201213
0021200465,1610612753,2013-01-02,240,37,78,0.474,9,24,0.375,11,14,0.786,8,28,36,16,4,4,12,22,94,1,1610612741,0,201213
0021200454,1610612753,2012-12-31,265,42,88,0.477,8,23,0.348,18,22,0.818,18,32,50,24,5,4,16,24,110,1,1610612748,0,201213
0021200439,1610612753,2012-12-29,240,36,81,0.444,5,18,0.278,11,22,0.5,10,25,35,18,6,8,7,13,88,1,1610612761,0,201213
0021200425,1610612753,2012-12-28,240,39,86,0.453,10,28,0.357,9,11,0.818,9,32,41,25,5,2,13,13,97,0,1610612764,0,201213
0021200412,1610612753,2012-12-26,240,36,79,0.456,11,30,0.367,11,13,0.846,11,27,38,25,5,5,13,17,94,1,1610612740,0,201213
0021200401,1610612753,2012-12-23,240,38,76,0.5,9,20,0.45,8,15,0.533,12,33,45,25,4,3,19,22,93,1,1610612762,0,201213
0021200380,1610612753,2012-12-21,240,35,70,0.5,4,14,0.286,16,19,0.842,8,37,45,22,4,2,18,15,90,0,1610612761,0,201213
0021200368,1610612753,2012-12-19,240,34,81,0.42,8,20,0.4,14,17,0.824,10,38,48,18,11,3,13,12,90,1,1610612764,1,201213
0021200350,1610612753,2012-12-17,240,44,82,0.537,6,14,0.429,8,8,1.0,6,36,42,31,9,3,17,22,102,1,1610612750,1,201213
0021200336,1610612753,2012-12-15,240,43,79,0.544,5,17,0.294,16,19,0.842,11,32,43,25,1,8,14,25,107,0,1610612766,1,201213
0021200330,1610612753,2012-12-14,240,41,86,0.477,9,21,0.429,8,11,0.727,13,40,53,26,8,11,15,15,99,1,1610612744,1,201213
0021200310,1610612753,2012-12-12,240,31,81,0.383,7,22,0.318,11,11,1.0,10,29,39,17,9,3,15,14,80,1,1610612737,0,201213
0021200296,1610612753,2012-12-09,240,40,77,0.519,5,15,0.333,13,18,0.722,9,35,44,31,7,0,18,15,98,0,1610612756,1,201213
0021200281,1610612753,2012-12-07,240,30,80,0.375,4,15,0.267,18,21,0.857,6,34,40,17,6,3,16,24,82,0,1610612758,0,201213
0021200265,1610612753,2012-12-05,240,34,77,0.442,1,15,0.067,12,17,0.706,13,33,46,15,6,7,19,20,81,0,1610612762,0,201213
0021200250,1610612753,2012-12-03,240,40,92,0.435,8,23,0.348,14,16,0.875,11,32,43,29,8,4,8,19,102,0,1610612744,1,201213
0021200244,1610612753,2012-12-02,240,43,86,0.5,8,23,0.348,19,20,0.95,5,39,44,34,5,10,12,28,113,0,1610612747,1,201213
0021200224,1610612753,2012-11-30,240,35,78,0.449,1,11,0.091,15,19,0.789,8,28,36,20,5,2,9,19,86,1,1610612751,0,201213
0021200210,1610612753,2012-11-28,240,41,95,0.432,2,15,0.133,5,8,0.625,18,28,46,16,8,3,16,14,89,1,1610612759,0,201213
0021200195,1610612753,2012-11-25,265,41,90,0.456,11,26,0.423,17,19,0.895,10,32,42,20,9,8,18,19,110,1,1610612738,0,201213
0021200172,1610612753,2012-11-23,240,40,80,0.5,11,21,0.524,17,20,0.85,12,24,36,21,5,3,18,30,108,1,1610612739,1,201213
0021200158,1610612753,2012-11-21,240,36,83,0.434,5,20,0.25,13,18,0.722,9,44,53,24,3,5,14,23,90,1,1610612765,1,201213
0021200149,1610612753,2012-11-19,240,31,82,0.378,2,10,0.2,8,14,0.571,11,44,55,17,6,5,19,19,72,0,1610612737,0,201213
0021200140,1610612753,2012-11-18,240,32,80,0.4,4,13,0.308,18,21,0.857,8,32,40,18,2,1,15,22,86,0,1610612761,0,201213
0021200123,1610612753,2012-11-16,240,44,89,0.494,7,17,0.412,15,17,0.882,14,30,44,27,7,3,14,17,110,0,1610612765,1,201213
0021200104,1610612753,2012-11-13,240,37,75,0.493,5,14,0.357,10,17,0.588,9,33,42,28,7,5,20,9,89,1,1610612752,0,201213
0021200090,1610612753,2012-11-11,240,30,84,0.357,1,13,0.077,13,18,0.722,11,31,42,22,6,4,11,22,74,0,1610612751,0,201213
0021200069,1610612753,2012-11-09,240,30,70,0.429,4,11,0.364,4,8,0.5,7,28,35,19,3,6,18,22,68,1,1610612751,0,201213
0021200060,1610612753,2012-11-07,240,28,80,0.35,3,12,0.25,16,20,0.8,12,29,41,17,6,7,19,22,75,0,1610612750,0,201213
0021200050,1610612753,2012-11-06,240,36,86,0.419,8,19,0.421,13,17,0.765,11,32,43,23,4,5,11,22,93,0,1610612741,0,201213
0021200039,1610612753,2012-11-04,240,45,92,0.489,9,11,0.818,16,19,0.842,13,33,46,26,7,1,10,17,115,1,1610612756,1,201213
0021200016,1610612753,2012-11-02,240,42,86,0.488,5,15,0.333,13,18,0.722,11,35,46,24,8,8,11,24,102,1,1610612743,1,201213
0021201221,1610612754,2013-04-17,240,36,80,0.45,6,26,0.231,17,27,0.63,13,29,42,17,8,4,16,14,95,1,1610612755,0,201213
0021201214,1610612754,2013-04-16,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1610612738,0,201213
0021201196,1610612754,2013-04-14,240,28,65,0.431,8,28,0.286,16,26,0.615,13,32,45,20,6,3,26,19,80,0,1610612752,0,201213
0021201178,1610612754,2013-04-12,240,40,80,0.5,8,19,0.421,21,26,0.808,12,23,35,25,9,7,16,24,109,1,1610612751,0,201213
0021201154,1610612754,2013-04-09,240,32,79,0.405,4,16,0.25,31,46,0.674,18,27,45,13,14,6,9,14,99,1,1610612739,1,201213
0021201138,1610612754,2013-04-06,240,35,86,0.407,3,20,0.15,12,15,0.8,10,37,47,17,2,1,14,21,85,0,1610612764,0,201213
0021201130,1610612754,2013-04-05,240,27,72,0.375,2,21,0.095,19,24,0.792,9,22,31,13,6,3,11,19,75,1,1610612760,0,201213
0021201107,1610612754,2013-04-01,240,39,71,0.549,10,23,0.435,21,28,0.75,9,26,35,29,8,4,14,25,109,0,1610612746,1,201213
0021201092,1610612754,2013-03-30,240,37,80,0.463,4,15,0.267,34,46,0.739,19,26,45,18,12,5,14,20,112,0,1610612756,1,201213
0021201072,1610612754,2013-03-28,240,40,84,0.476,7,15,0.467,16,26,0.615,15,40,55,22,8,4,13,19,103,0,1610612742,1,201213
0021201064,1610612754,2013-03-27,240,35,78,0.449,6,18,0.333,24,28,0.857,9,36,45,20,9,5,12,21,100,0,1610612745,1,201213
0021201050,1610612754,2013-03-25,240,40,84,0.476,8,23,0.348,12,15,0.8,15,34,49,18,7,6,20,17,100,1,1610612737,1,201213
0021201035,1610612754,2013-03-23,240,30,78,0.385,5,14,0.357,19,24,0.792,9,34,43,13,8,5,7,20,84,0,1610612741,0,201213
0021201024,1610612754,2013-03-22,240,38,79,0.481,3,12,0.25,23,30,0.767,11,45,56,23,6,11,14,20,102,1,1610612749,1,201213
0021201004,1610612754,2013-03-19,240,34,87,0.391,6,23,0.261,21,24,0.875,15,48,63,18,4,6,15,21,95,1,1610612753,1,201213
0021200995,1610612754,2013-03-18,240,39,88,0.443,8,22,0.364,25,29,0.862,15,42,57,29,8,9,14,16,111,0,1610612739,1,201213
0021200981,1610612754,2013-03-16,240,34,88,0.386,6,16,0.375,17,21,0.81,18,29,47,25,5,3,13,20,91,0,1610612755,0,201213
0021200971,1610612754,2013-03-15,240,37,99,0.374,12,27,0.444,7,9,0.778,17,37,54,17,6,6,16,26,93,1,1610612747,0,201213
0021200958,1610612754,2013-03-13,240,41,82,0.5,9,25,0.36,16,26,0.615,15,34,49,22,8,6,12,26,107,1,1610612750,1,201213
0021200938,1610612754,2013-03-10,240,26,63,0.413,10,27,0.37,29,34,0.853,6,27,33,14,8,1,16,23,91,0,1610612748,0,201213
0021200916,1610612754,2013-03-08,240,43,83,0.518,11,19,0.579,18,23,0.783,13,32,45,33,5,9,12,19,115,0,1610612753,1,201213
0021200901,1610612754,2013-03-06,240,32,88,0.364,6,27,0.222,11,14,0.786,16,34,50,12,9,11,14,13,81,1,1610612738,0,201213
0021200887,1610612754,2013-03-03,240,33,71,0.465,6,13,0.462,25,33,0.758,10,32,42,19,10,6,14,21,97,1,1610612741,1,201213
0021200864,1610612754,2013-03-01,240,34,70,0.486,7,20,0.35,18,22,0.818,10,33,43,20,7,4,19,24,93,0,1610612761,1,201213
0021200861,1610612754,2013-02-28,240,32,75,0.427,9,25,0.36,18,25,0.72,14,26,40,18,6,4,20,22,91,1,1610612746,0,201213
0021200844,1610612754,2013-02-26,240,41,84,0.488,6,21,0.286,20,27,0.741,14,28,42,22,14,9,12,17,108,1,1610612744,1,201213
0021200827,1610612754,2013-02-23,240,34,75,0.453,8,22,0.364,14,19,0.737,10,38,48,21,8,6,20,25,90,0,1610612765,1,201213
0021200814,1610612754,2013-02-22,240,41,73,0.562,10,14,0.714,22,33,0.667,4,43,47,29,10,6,14,25,114,1,1610612765,1,201213
0021200801,1610612754,2013-02-20,240,42,79,0.532,11,24,0.458,30,39,0.769,14,40,54,28,8,9,21,25,125,1,1610612752,1,201213
0021200777,1610612754,2013-02-13,240,41,95,0.432,6,19,0.316,13,19,0.684,18,35,53,24,7,9,7,21,101,1,1610612766,1,201213
0021200764,1610612754,2013-02-11,265,33,96,0.344,5,22,0.227,13,18,0.722,17,36,53,16,6,7,8,26,84,1,1610612751,0,201213
0021200737,1610612754,2013-02-08,265,35,78,0.449,9,22,0.409,19,28,0.679,10,32,42,23,6,7,18,22,98,1,1610612761,0,201213
0021200721,1610612754,2013-02-06,240,32,81,0.395,5,17,0.294,19,25,0.76,16,38,54,20,10,4,9,8,88,0,1610612755,1,201213
0021200715,1610612754,2013-02-05,240,36,75,0.48,11,25,0.44,31,40,0.775,5,32,37,28,7,8,12,26,114,1,1610612737,1,201213
0021200413,1610612754,2013-02-04,240,39,74,0.527,6,14,0.429,27,34,0.794,13,34,47,23,6,8,16,19,111,1,1610612741,1,201213
0021200685,1610612754,2013-02-01,240,39,70,0.557,7,17,0.412,17,24,0.708,8,26,34,21,5,3,12,22,102,1,1610612748,1,201213
0021200671,1610612754,2013-01-30,240,36,81,0.444,7,14,0.5,19,21,0.905,15,41,56,23,8,4,17,18,98,1,1610612765,1,201213
0021200664,1610612754,2013-01-28,240,39,85,0.459,11,23,0.478,12,17,0.706,16,27,43,23,6,5,18,27,101,0,1610612743,0,201213
0021200650,1610612754,2013-01-26,265,44,82,0.537,7,21,0.333,15,18,0.833,17,25,42,21,9,5,21,24,110,0,1610612762,0,201213
0021200627,1610612754,2013-01-23,240,30,80,0.375,6,23,0.261,14,17,0.824,10,24,34,16,8,2,13,20,80,0,1610612757,0,201213
0021200605,1610612754,2013-01-21,240,34,69,0.493,8,17,0.471,6,11,0.545,9,25,34,22,8,11,20,14,82,0,1610612763,1,201213
0021200587,1610612754,2013-01-18,240,40,87,0.46,11,19,0.579,14,17,0.824,14,27,41,21,11,9,13,20,105,1,1610612745,1,201213
0021200571,1610612754,2013-01-16,240,37,85,0.435,2,17,0.118,10,12,0.833,12,32,44,18,6,7,15,17,86,0,1610612753,0,201213
0021200565,1610612754,2013-01-15,240,36,87,0.414,8,22,0.364,23,28,0.821,18,42,60,25,5,9,16,24,103,0,1610612766,1,201213
0021200551,1610612754,2013-01-13,240,35,83,0.422,6,24,0.25,10,12,0.833,9,30,39,18,8,9,9,21,86,0,1610612751,0,201213
0021200543,1610612754,2013-01-12,240,38,89,0.427,11,28,0.393,9,12,0.75,17,31,48,24,11,6,14,21,96,1,1610612766,1,201213
0021200527,1610612754,2013-01-10,240,31,79,0.392,5,21,0.238,14,16,0.875,12,36,48,16,8,5,10,19,81,1,1610612752,1,201213
0021200512,1610612754,2013-01-08,240,33,91,0.363,9,22,0.409,12,19,0.632,22,33,55,20,9,2,9,21,87,1,1610612748,1,201213
0021200491,1610612754,2013-01-05,240,40,92,0.435,3,20,0.15,12,20,0.6,22,37,59,19,5,6,12,18,95,1,1610612749,1,201213
0021200483,1610612754,2013-01-04,240,27,85,0.318,4,17,0.235,17,28,0.607,16,31,47,14,8,7,18,15,75,0,1610612738,0,201213
0021200467,1610612754,2013-01-02,240,29,77,0.377,5,16,0.313,26,31,0.839,11,37,48,17,9,3,16,14,89,1,1610612764,1,201213
0021200452,1610612754,2012-12-31,240,28,70,0.4,12,25,0.48,20,24,0.833,11,27,38,21,9,9,18,19,88,1,1610612763,1,201213
0021200438,1610612754,2012-12-29,240,38,80,0.475,5,15,0.333,19,22,0.864,11,25,36,20,6,6,10,15,100,0,1610612737,0,201213
0021200426,1610612754,2012-12-28,240,34,77,0.442,8,16,0.5,21,29,0.724,16,32,48,19,6,2,15,22,97,1,1610612756,1,201213
0021200393,1610612754,2012-12-22,240,33,77,0.429,4,17,0.235,11,18,0.611,13,31,44,20,5,10,14,21,81,0,1610612740,1,201213
0021200385,1610612754,2012-12-21,240,39,80,0.488,5,16,0.313,16,25,0.64,11,33,44,24,9,5,17,21,99,0,1610612739,1,201213
0021200369,1610612754,2012-12-19,240,41,80,0.513,9,16,0.563,13,18,0.722,6,31,37,21,7,8,15,26,104,1,1610612762,1,201213
0021200361,1610612754,2012-12-18,240,32,80,0.4,2,8,0.25,27,34,0.794,18,33,51,15,7,3,20,22,93,0,1610612749,0,201213
0021200340,1610612754,2012-12-15,240,35,72,0.486,7,24,0.292,11,16,0.688,5,37,42,25,8,9,13,21,88,0,1610612765,1,201213
0021200327,1610612754,2012-12-14,240,35,77,0.455,8,14,0.571,17,27,0.63,14,34,48,19,4,10,16,21,95,1,1610612755,1,201213
0021200311,1610612754,2012-12-12,240,34,83,0.41,5,18,0.278,23,28,0.821,13,35,48,23,7,8,13,21,96,1,1610612739,1,201213
0021200294,1610612754,2012-12-09,240,38,82,0.463,6,17,0.353,11,13,0.846,9,25,34,13,4,4,7,20,93,0,1610612760,0,201213
0021200271,1610612754,2012-12-07,240,34,76,0.447,10,23,0.435,11,18,0.611,9,33,42,27,5,9,18,22,89,1,1610612743,0,201213
0021200258,1610612754,2012-12-05,240,36,80,0.45,9,26,0.346,18,19,0.947,13,33,46,20,6,7,13,12,99,1,1610612757,1,201213
0021200254,1610612754,2012-12-04,240,29,80,0.363,2,10,0.2,20,27,0.741,16,30,46,17,10,4,12,21,80,0,1610612741,1,201213
0021200242,1610612754,2012-12-01,240,34,74,0.459,8,22,0.364,16,20,0.8,8,28,36,20,6,7,16,19,92,0,1610612744,0,201213
0021200231,1610612754,2012-11-30,240,37,85,0.435,9,26,0.346,14,19,0.737,10,31,41,27,7,6,9,19,97,0,1610612758,1,201213
0021200208,1610612754,2012-11-27,240,29,79,0.367,4,19,0.211,17,27,0.63,10,40,50,17,9,6,17,32,79,0,1610612747,1,201213
0021200176,1610612754,2012-11-23,240,38,92,0.413,7,16,0.438,14,21,0.667,19,30,49,27,1,5,13,23,97,1,1610612759,0,201213
0021200160,1610612754,2012-11-21,265,40,92,0.435,15,27,0.556,20,28,0.714,17,32,49,26,6,16,8,24,115,1,1610612740,1,201213
0021200147,1610612754,2012-11-19,240,34,70,0.486,3,19,0.158,25,29,0.862,8,38,46,20,5,10,20,27,96,0,1610612764,1,201213
0021200139,1610612754,2012-11-18,240,28,71,0.394,8,20,0.4,12,18,0.667,9,38,47,21,4,7,19,18,76,0,1610612752,0,201213
0021200124,1610612754,2012-11-16,240,39,83,0.47,6,16,0.375,19,31,0.613,10,36,46,23,11,5,8,15,103,1,1610612742,1,201213
0021200111,1610612754,2012-11-14,240,30,80,0.375,5,20,0.25,20,31,0.645,16,37,53,19,3,4,19,18,85,0,1610612749,0,201213
0021200105,1610612754,2012-11-13,240,24,75,0.32,5,15,0.333,19,25,0.76,14,35,49,14,8,7,12,16,72,1,1610612761,0,201213
0021200082,1610612754,2012-11-10,240,34,80,0.425,7,16,0.438,14,24,0.583,14,34,48,16,4,4,12,12,89,1,1610612764,1,201213
0021200076,1610612754,2012-11-09,240,37,84,0.44,5,18,0.278,15,17,0.882,11,26,37,18,7,4,13,21,94,0,1610612750,0,201213
0021200055,1610612754,2012-11-07,240,35,85,0.412,8,26,0.308,8,9,0.889,11,30,41,18,10,7,15,14,86,0,1610612737,0,201213
0021200047,1610612754,2012-11-05,240,27,79,0.342,6,20,0.3,19,22,0.864,17,31,48,11,3,7,19,17,79,0,1610612759,0,201213
0021200028,1610612754,2012-11-03,290,39,99,0.394,4,22,0.182,24,27,0.889,21,46,67,16,10,14,21,19,106,1,1610612758,1,201213
0021200015,1610612754,2012-11-02,240,33,83,0.398,7,26,0.269,16,27,0.593,14,38,52,19,5,5,17,16,89,0,1610612766,0,201213
0021200004,1610612754,2012-10-31,240,37,78,0.474,5,11,0.455,11,16,0.688,9,37,46,22,3,10,18,16,90,0,1610612761,1,201213
0021201221,1610612755,2013-04-17,240,43,85,0.506,8,19,0.421,11,14,0.786,10,32,42,16,9,6,16,23,105,0,1610612754,1,201213
0021201206,1610612755,2013-04-15,240,39,87,0.448,6,22,0.273,17,21,0.81,13,26,39,25,10,5,12,15,101,0,1610612765,0,201213
0021201197,1610612755,2013-04-14,240,38,86,0.442,8,21,0.381,7,11,0.636,10,29,39,27,9,9,12,12,91,1,1610612739,1,201213
0021201177,1610612755,2013-04-12,240,40,93,0.43,7,22,0.318,10,11,0.909,11,36,47,29,11,3,11,13,97,0,1610612764,1,201213
0021201164,1610612755,2013-04-10,240,37,88,0.42,7,21,0.333,20,22,0.909,12,29,41,21,5,0,15,17,101,1,1610612737,0,201213
0021201155,1610612755,2013-04-09,240,30,80,0.375,7,14,0.5,16,20,0.8,8,26,34,16,6,2,7,17,83,0,1610612751,0,201213
0021201140,1610612755,2013-04-06,240,33,82,0.402,6,20,0.3,15,20,0.75,12,29,41,12,6,2,9,14,87,0,1610612748,0,201213
0021201129,1610612755,2013-04-05,240,37,80,0.463,9,16,0.563,18,24,0.75,11,37,48,24,8,4,11,19,101,0,1610612737,1,201213
0021201112,1610612755,2013-04-03,240,33,94,0.351,4,16,0.25,13,16,0.813,19,28,47,16,12,1,15,16,83,0,1610612766,0,201213
0021201087,1610612755,2013-03-30,240,38,73,0.521,5,16,0.313,19,27,0.704,7,26,33,28,7,1,10,24,100,1,1610612766,1,201213
0021201078,1610612755,2013-03-29,240,42,86,0.488,7,18,0.389,6,10,0.6,12,31,43,26,5,6,9,13,97,0,1610612739,1,201213
0021201058,1610612755,2013-03-27,240,42,89,0.472,8,16,0.5,8,9,0.889,14,34,48,28,5,3,15,14,100,1,1610612749,1,201213
0021201052,1610612755,2013-03-25,240,32,83,0.386,4,14,0.286,23,28,0.821,14,24,38,9,6,5,13,18,91,0,1610612762,0,201213
0021201047,1610612755,2013-03-24,240,47,96,0.49,8,21,0.381,15,21,0.714,17,31,48,31,9,4,9,15,117,0,1610612758,1,201213
0021201020,1610612755,2013-03-21,240,43,78,0.551,7,18,0.389,7,11,0.636,7,27,34,27,13,5,22,22,100,0,1610612743,0,201213
0021201018,1610612755,2013-03-20,240,29,79,0.367,6,20,0.3,8,10,0.8,10,27,37,22,6,4,19,19,72,0,1610612746,0,201213
0021200993,1610612755,2013-03-18,240,43,86,0.5,5,16,0.313,10,13,0.769,8,35,43,31,7,8,13,15,101,1,1610612757,1,201213
0021200981,1610612755,2013-03-16,240,39,79,0.494,6,13,0.462,14,19,0.737,9,32,41,28,6,14,12,21,98,1,1610612754,1,201213
0021200956,1610612755,2013-03-13,240,40,85,0.471,7,18,0.389,7,12,0.583,13,27,40,29,10,3,12,22,94,1,1610612748,0,201213
0021200943,1610612755,2013-03-11,240,40,76,0.526,8,15,0.533,18,27,0.667,9,26,35,31,5,4,6,15,106,1,1610612751,1,201213
0021200937,1610612755,2013-03-10,240,40,86,0.465,5,12,0.417,6,10,0.6,8,30,38,26,9,6,12,13,91,0,1610612753,0,201213
0021200921,1610612755,2013-03-08,240,37,77,0.481,10,21,0.476,9,11,0.818,6,27,33,22,10,3,15,20,93,0,1610612748,0,201213
0021200902,1610612755,2013-03-06,240,37,86,0.43,6,17,0.353,16,21,0.762,15,33,48,30,8,2,14,15,96,0,1610612737,0,201213
0021200896,1610612755,2013-03-05,240,41,100,0.41,5,21,0.238,14,18,0.778,19,26,45,24,14,3,14,18,101,1,1610612738,0,201213
0021200882,1610612755,2013-03-03,240,33,85,0.388,6,19,0.316,15,20,0.75,9,33,42,20,8,3,9,19,87,0,1610612764,0,201213
0021200876,1610612755,2013-03-02,240,44,85,0.518,12,18,0.667,4,9,0.444,11,37,48,29,9,5,23,18,104,1,1610612744,1,201213
0021200862,1610612755,2013-02-28,240,33,85,0.388,4,11,0.364,12,21,0.571,12,35,47,16,5,8,12,24,82,0,1610612741,0,201213
0021200843,1610612755,2013-02-26,240,32,81,0.395,7,21,0.333,13,18,0.722,8,29,37,26,6,1,11,15,84,1,1610612753,0,201213
0021200835,1610612755,2013-02-24,240,36,85,0.424,4,13,0.308,17,20,0.85,11,33,44,18,8,2,12,22,93,0,1610612752,0,201213
0021200826,1610612755,2013-02-23,240,35,78,0.449,11,28,0.393,9,10,0.9,7,25,32,25,1,3,12,15,90,1,1610612748,0,201213
0021200805,1610612755,2013-02-20,240,31,81,0.383,4,13,0.308,21,32,0.656,10,29,39,18,8,5,10,30,87,0,1610612750,0,201213
0021200782,1610612755,2013-02-13,240,34,76,0.447,4,13,0.308,20,24,0.833,11,30,41,18,5,4,14,22,92,0,1610612749,0,201213
0021200761,1610612755,2013-02-11,240,35,84,0.417,9,18,0.5,11,16,0.688,16,21,37,27,8,0,13,18,90,1,1610612746,0,201213
0021200748,1610612755,2013-02-09,240,39,93,0.419,2,16,0.125,7,10,0.7,16,44,60,24,2,2,11,19,87,1,1610612766,1,201213
0021200721,1610612755,2013-02-06,240,31,89,0.348,2,8,0.25,5,7,0.714,16,35,51,20,8,8,15,17,69,1,1610612754,0,201213
0021200708,1610612755,2013-02-04,240,36,79,0.456,3,20,0.15,3,5,0.6,7,39,46,26,8,7,11,10,78,1,1610612753,1,201213
0021200689,1610612755,2013-02-01,240,36,76,0.474,3,14,0.214,14,19,0.737,9,38,47,20,6,4,18,18,89,1,1610612758,1,201213
0021200670,1610612755,2013-01-30,240,40,95,0.421,6,13,0.462,6,10,0.6,11,32,43,27,9,6,9,17,92,1,1610612764,1,201213
0021200660,1610612755,2013-01-28,240,45,83,0.542,4,9,0.444,6,9,0.667,6,21,27,25,8,4,9,14,100,1,1610612763,0,201213
0021200643,1610612755,2013-01-26,240,38,75,0.507,6,19,0.316,15,22,0.682,4,30,34,16,6,5,11,22,97,1,1610612752,1,201213
0021200616,1610612755,2013-01-22,240,42,95,0.442,8,16,0.5,10,13,0.769,19,27,46,29,6,3,16,22,102,0,1610612749,0,201213
0021200611,1610612755,2013-01-21,240,37,84,0.44,4,14,0.286,7,11,0.636,7,35,42,25,6,6,16,16,85,1,1610612759,0,201213
0021200585,1610612755,2013-01-18,265,47,91,0.516,4,19,0.211,10,14,0.714,10,29,39,30,6,6,11,19,108,1,1610612761,1,201213
0021200564,1610612755,2013-01-15,240,39,82,0.476,11,21,0.524,10,13,0.769,10,22,32,28,5,2,13,21,99,1,1610612740,0,201213
0021200544,1610612755,2013-01-12,240,43,87,0.494,6,18,0.333,15,19,0.789,8,35,43,26,8,5,11,18,107,1,1610612745,1,201213
0021200516,1610612755,2013-01-09,240,29,74,0.392,2,10,0.2,12,19,0.632,9,28,37,15,3,6,13,14,72,0,1610612761,0,201213
0021200511,1610612755,2013-01-08,240,38,79,0.481,7,17,0.412,6,10,0.6,7,25,32,24,3,3,13,16,89,1,1610612751,0,201213
0021200496,1610612755,2013-01-05,240,35,84,0.417,3,17,0.176,13,20,0.65,5,36,41,19,10,7,14,17,86,0,1610612759,0,201213
0021200485,1610612755,2013-01-04,240,34,84,0.405,11,24,0.458,6,8,0.75,12,28,40,21,8,4,20,19,85,0,1610612760,0,201213
0021200474,1610612755,2013-01-02,240,37,84,0.44,5,14,0.357,10,12,0.833,10,34,44,21,7,3,16,18,89,0,1610612756,0,201213
0021200463,1610612755,2013-01-01,240,41,86,0.477,8,22,0.364,13,20,0.65,6,45,51,27,6,7,10,22,103,0,1610612747,1,201213
0021200446,1610612755,2012-12-29,240,36,85,0.424,4,17,0.235,9,11,0.818,14,31,45,19,5,3,13,14,85,0,1610612757,0,201213
0021200436,1610612755,2012-12-28,240,35,87,0.402,5,20,0.25,14,23,0.609,9,34,43,25,14,3,9,19,89,0,1610612744,0,201213
0021200416,1610612755,2012-12-26,240,37,71,0.521,9,16,0.563,16,23,0.696,8,30,38,23,9,12,16,15,99,0,1610612763,1,201213
0021200399,1610612755,2012-12-23,240,38,88,0.432,8,18,0.444,8,10,0.8,14,35,49,19,4,2,9,22,92,0,1610612751,0,201213
0021200381,1610612755,2012-12-21,240,44,86,0.512,8,19,0.421,3,7,0.429,15,30,45,31,9,4,12,11,99,1,1610612737,1,201213
0021200372,1610612755,2012-12-19,240,40,89,0.449,6,17,0.353,17,24,0.708,14,25,39,21,6,3,11,21,103,0,1610612745,0,201213
0021200362,1610612755,2012-12-18,240,37,86,0.43,13,35,0.371,13,15,0.867,14,26,40,23,6,2,13,21,100,0,1610612742,0,201213
0021200347,1610612755,2012-12-16,240,41,83,0.494,10,25,0.4,6,11,0.545,10,27,37,23,6,7,17,17,98,1,1610612747,0,201213
0021200327,1610612755,2012-12-14,240,35,81,0.432,3,12,0.25,12,16,0.75,9,27,36,20,5,4,12,20,85,0,1610612754,0,201213
0021200312,1610612755,2012-12-12,240,41,91,0.451,2,14,0.143,5,11,0.455,14,30,44,19,5,8,13,24,89,1,1610612741,0,201213
0021200298,1610612755,2012-12-10,240,44,82,0.537,4,11,0.364,12,23,0.522,13,32,45,23,8,7,11,25,104,1,1610612765,1,201213
0021200285,1610612755,2012-12-08,240,31,79,0.392,4,17,0.235,13,16,0.813,12,24,36,16,4,3,8,19,79,0,1610612738,0,201213
0021200270,1610612755,2012-12-07,265,37,99,0.374,2,11,0.182,19,26,0.731,17,37,54,19,12,4,9,26,95,1,1610612738,1,201213
0021200251,1610612755,2012-12-04,240,35,83,0.422,5,20,0.25,13,23,0.565,13,27,40,24,9,2,13,15,88,1,1610612750,0,201213
0021200235,1610612755,2012-12-01,240,36,82,0.439,3,12,0.25,13,18,0.722,11,26,37,17,10,5,11,19,88,0,1610612741,0,201213
0021200223,1610612755,2012-11-30,240,44,86,0.512,8,17,0.471,8,10,0.8,13,26,39,26,5,6,10,18,104,0,1610612766,1,201213
0021200204,1610612755,2012-11-27,240,35,75,0.467,6,14,0.429,24,32,0.75,13,27,40,22,9,3,17,25,100,1,1610612742,1,201213
0021200194,1610612755,2012-11-25,240,39,81,0.481,9,19,0.474,17,23,0.739,6,27,33,23,4,4,8,18,104,1,1610612756,1,201213
0021200183,1610612755,2012-11-24,265,45,91,0.495,7,20,0.35,12,17,0.706,12,31,43,31,7,4,15,28,109,1,1610612760,0,201213
0021200159,1610612755,2012-11-21,240,31,86,0.36,4,17,0.235,17,22,0.773,11,28,39,18,12,11,7,16,83,0,1610612739,0,201213
0021200154,1610612755,2012-11-20,240,40,85,0.471,9,24,0.375,17,19,0.895,9,32,41,25,6,10,8,23,106,1,1610612761,1,201213
0021200141,1610612755,2012-11-18,240,34,80,0.425,9,20,0.45,9,12,0.75,9,32,41,27,8,9,11,15,86,1,1610612739,1,201213
